"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair-accessible car park","additionalInfo/Accessibility/0/Wheelchair-accessible entrance","additionalInfo/Accessibility/0/Wheelchair-accessible toilet","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible entrance","additionalInfo/Accessibility/1/Wheelchair-accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible toilet","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible toilet","additionalInfo/Accessibility/3/Wheelchair accessible restroom","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/3/Wheelchair-accessible toilet","additionalInfo/Accessibility/4/Wheelchair accessible seating","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Gender-neutral toilets","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Toilets","additionalInfo/Amenities/1/Restroom","additionalInfo/Amenities/1/Toilets","additionalInfo/Children/0/Nursing room","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/On-site parking","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/On-site parking","additionalInfo/Parking/2/On-site parking","additionalInfo/Parking/3/Paid parking lot","additionalInfo/Parking/4/Paid street parking","additionalInfo/Planning/0/Appointment required","additionalInfo/Service options/0/On-site services","additionalInfo/Service options/0/Onsite services","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,"true",,,,"true",,,"true",,,,,,,,,,,"Esenevler, 5. Güzel Sk. No:1, 16300 Yıldırım/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","7963433912082465441","Yıldırım","false","TR","0x14ca3935cbc050cb:0x6e83ccf371f982a1",,"https://lh5.googleusercontent.com/p/AF1QipMXy05Qa_CrPVPA81ZkNh0xcvlE20_v9bnho34X=w453-h240-k-no","15","false","/g/11f4t7b9qx","40.1856486","29.1432225","Esenevler","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 224 342 26 00","+902243422600","ChIJy1DAyzU5yhQRoYL5cfPMg24","16300",,"17","17",,,,,,"2024-12-13T09:43:08.893Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.12369559478579,29.201583446117,13z?hl=en","diş hekimleri","Bursa","5. Güzel Sk. No:1",,"false","Dt. Nurcan Akyürek Yıldırım","3.8","https://www.google.com/maps/search/?api=1&query=Dt.%20Nurcan%20Aky%C3%BCrek%20Y%C4%B1ld%C4%B1r%C4%B1m&query_place_id=ChIJy1DAyzU5yhQRoYL5cfPMg24","http://www.dentalklinikbursa.com/"
,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Demirtaş Barbaros, Çınar Sk. No:2, 16245 Osmangazi̇/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","2437360460353180168","Osmangazi","false","TR","0x14ca408aa2ea4c05:0x21d33e6cccef1208",,"https://lh5.googleusercontent.com/p/AF1QipOwmpBS2cAqBBhugLzfH_rSaAB3KN282m_xFTDu=w408-h272-k-no","5","false","/g/11g7z9fjwp","40.2714228","29.0932192","Demirtaş Barbaros","Monday","10 AM to 6:30 PM","Tuesday","10 AM to 6:30 PM","Wednesday","10 AM to 6:30 PM","Thursday","10 AM to 6:30 PM","Friday","10 AM to 6:30 PM","Saturday","10 AM to 2 PM","Sunday","Closed","false","+90 541 262 30 30","+905412623030","ChIJBUzqoopAyhQRCBLvzGw-0yE","16245",,"16","66",,,,,,"2024-12-13T09:43:09.917Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.331975615642705,29.471877240939648,13z?hl=en","diş hekimleri","Bursa","Çınar Sk. No:2",,"false","Diş Hekimi Zürker Özgür","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Z%C3%BCrker%20%C3%96zg%C3%BCr&query_place_id=ChIJBUzqoopAyhQRCBLvzGw-0yE","https://dt-dolphin.my.canva.site/dishekimizulkerozgur"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,"Davutkadı, Fatih Sultan Mehmet Cd. No:57/B, 16340 Yıldırım/Bursa, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","5033252389240911197","Yıldırım","false","TR","0x14ca3fec1f479437:0x45d9b4617597355d",,"https://lh5.googleusercontent.com/p/AF1QipOZ9n0J5-EYlDP1-idW5elFRorbFhJeYpZV6jAT=w408-h272-k-no","32","false","/g/11fsk99c9s","40.18329","29.0861706","Davutkadı","Monday","8 AM to 11 PM","Tuesday","8 AM to 11 PM","Wednesday","8 AM to 11 PM","Thursday","8 AM to 11 PM","Friday","8 AM to 11 PM","Saturday","8 AM to 11 PM","Sunday","9 AM to 9 PM","false","+90 224 363 34 42","+902243633442","ChIJN5RHH-w_yhQRXTWXdWG02UU","16340",,"6","183",,,,,,"2024-12-13T09:43:10.388Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.12369559478579,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","Fatih Sultan Mehmet Cd. No:57/B",,"false","Özel MFSDENT Ağız ve Diş Sağlığı Polikliniği","4.7","https://www.google.com/maps/search/?api=1&query=%C3%96zel%20MFSDENT%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJN5RHH-w_yhQRXTWXdWG02UU","https://mfsbursadis.com/"
,"true",,,,,,,"true",,,,,,,"true",,,,,"true",,,,,"true",,,,,"true",,,,,,,,"true",,,"Çamlıca Mahallesi Kavakdere Caddesi Çamlıca İş Merkezi, 16230 Ni̇lüfer/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","753405360712065163","Nilüfer","false","TR","0x14ca3fa4dee0ad63:0xa74a22f111e208b",,"https://lh5.googleusercontent.com/p/AF1QipM8ghspMIQ8oFM4HeiFUcJS1iPH6h8m4yhp0EQl=w408-h245-k-no","5","false","/g/11h9hclcxs","40.1941795","28.9870907","Çamlıca","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","Closed","Sunday","Closed","false","+90 555 169 55 00","+905551695500","ChIJY63g3qQ_yhQRiyAeES-idAo","16230",,"12","38",,,,,,"2024-12-13T09:43:10.388Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.12369559478579,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","Çamlıca Mahallesi Kavakdere Caddesi Çamlıca İş Merkezi",,"false","Bursa Diş Hekimi Semra Güler Beşer","4.9","https://www.google.com/maps/search/?api=1&query=Bursa%20Di%C5%9F%20Hekimi%20Semra%20G%C3%BCler%20Be%C5%9Fer&query_place_id=ChIJY63g3qQ_yhQRiyAeES-idAo","https://semragulerbeser.com.tr/"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"true",,,"Sinandede Mah. Kasım Önadım Bulvarı Diş Doktoru - A Blok No: 145 F, 16350 Yıldırım/Bursa, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","10904395459949080300","Yıldırım","false","TR","0x14ca3f6e7d89014d:0x975431e598a5aeec",,"https://lh5.googleusercontent.com/p/AF1QipN3Iij7vRseAbxh45Ek3lDQrhorIHOFygUGhgnX=w426-h240-k-no","18","false","/g/11rg8pmk9r","40.1862096","29.0878298","Sinandede","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 7 PM","Sunday","Closed","false","+90 552 503 95 55","+905525039555","ChIJTQGJfW4_yhQR7K6lmOUxVJc","16350",,"16","74",,,,,,"2024-12-13T09:43:10.388Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.12369559478579,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","Sinandede Mah. Kasım Önadım Bulvarı Diş Doktoru - A Blok No: 145 F",,"false","Özel ENA Ağız ve Diş Sağlığı Polikliniği - Bursa Diş Doktoru","4.8","https://www.google.com/maps/search/?api=1&query=%C3%96zel%20ENA%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi%20-%20Bursa%20Di%C5%9F%20Doktoru&query_place_id=ChIJTQGJfW4_yhQR7K6lmOUxVJc","https://enadis.com.tr/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Değirmenlikızık, 1. Girne Sk. No:6, 16350 Yıldırım/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","11168108969644733204","Yıldırım","false","TR","0x14ca3fd7a2e0226f:0x9afd17efcc873314",,"https://lh5.googleusercontent.com/p/AF1QipNN8rhNoIHJJOcU9SRjTdKaTlCSJFIKKS-fl8WF=w408-h408-k-no","2","false","/g/11y89j_ftg","40.178547","29.109473","Değirmenlikızık","Monday","10 AM to 6:30 PM","Tuesday","10 AM to 6:30 PM","Wednesday","10 AM to 6:30 PM","Thursday","10 AM to 6:30 PM","Friday","10 AM to 6:30 PM","Saturday","10 AM to 6:30 PM","Sunday","Closed","false","+90 850 811 6524","+908508116524","ChIJbyLgotc_yhQRFDOHzO8X_Zo","16350",,"18","2",,,,,,"2024-12-13T09:43:10.389Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.12369559478579,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","1. Girne Sk. No:6",,"false","Diş Hekimi Rıdvan Helvacı","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20R%C4%B1dvan%20Helvac%C4%B1&query_place_id=ChIJbyLgotc_yhQRFDOHzO8X_Zo","https://www.doktorsitesi.com/ridvan-helvaci/dis-hekimi/bursa"
,"true",,,,,,,"true",,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"23 Nisan Mah. 258. Sok. City 224 Rezidans No:1B/C, 16130 Ni̇lüfer/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","14341827741207736579","Nilüfer","false","TR","0x14ca1195db05f797:0xc70868582887b103",,"https://lh5.googleusercontent.com/p/AF1QipNXbn6mdGMIhqTO4Oe8S3JOoSE_RLln_kNAv4-1=w408-h612-k-no","24","false","/g/11sxww1vtk","40.2196483","28.9412322","23 Nisan","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 850 474 7014","+908504747014","ChIJl_cF25URyhQRA7GHKFhoCMc","16130",,"9","185",,,,,,"2024-12-13T09:43:11.587Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.01955558435733,28.6609958564717,13z?hl=en","diş hekimleri","Bursa","23 Nisan Mah. 258. Sok. City 224 Rezidans No:1B/C",,"false","Bursa Periodontoloji Uzmanı ve İmplantoloji-Uzm. Dt. Semih Akgül","5","https://www.google.com/maps/search/?api=1&query=Bursa%20Periodontoloji%20Uzman%C4%B1%20ve%20%C4%B0mplantoloji-Uzm.%20Dt.%20Semih%20Akg%C3%BCl&query_place_id=ChIJl_cF25URyhQRA7GHKFhoCMc","https://dentakgul.com/hekimlerimiz/uzm-dr-semih-akgul/"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"true",,,"29 Ekim Mahallesi 404.Sokak B Blok No:7 B/E Özlüce MADO yanı, 16285 Ni̇lüfer/Bursa, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","17923886608736394973","Nilüfer","false","TR","0x14ca1187a6bad1cb:0xf8be6fe7e41d1edd",,"https://lh5.googleusercontent.com/p/AF1QipO6I5aIlRtsbvVJPcq8tA8K0M6HCvmzZoVsfZfF=w408-h272-k-no","11","false","/g/11h4c3__sb","40.223478","28.9139194","29 Ekim","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 7 PM","Sunday","Closed","false","+90 549 502 55 44","+905495025544","ChIJy9G6pocRyhQR3R4d5Odvvvg","16285",,"16","24",,,,,,"2024-12-13T09:43:11.587Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.01955558435733,28.6609958564717,13z?hl=en","diş hekimleri","Bursa","29 Ekim Mahallesi 404.Sokak B Blok No:7 B/E Özlüce MADO yanı",,"false","Özel Ulu Ağız ve Diş Sağlığı Polikliniği","5","https://www.google.com/maps/search/?api=1&query=%C3%96zel%20Ulu%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJy9G6pocRyhQR3R4d5Odvvvg","http://www.uludis.com/"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,"Ovaakça Merkez, Mehmet Dede Cd. No:6/A, 16335 Osmangazi̇/Bursa, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","7962135804097124727","Osmangazi","false","TR","0x14ca4110c2e01d8f:0x6e7f305420a0d977",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GaqCkHBVWVFrEfYAHvgYWg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.117868&pitch=0&thumbfov=100","2","false","/g/11sghldbfv","40.299084","29.0580966","Ovaakça Merkez","Monday","9 AM to 11 PM","Tuesday","9 AM to 11 PM","Wednesday","9 AM to 11 PM","Thursday","9 AM to 11 PM","Friday","9 AM to 11 PM","Saturday","9 AM to 11 PM","Sunday","9 AM to 11 PM","false","+90 552 582 16 59","+905525821659","ChIJjx3gwhBByhQRd9mgIFQwf24","16335",,"1","10",,,,,,"2024-12-13T09:43:13.849Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.331975615642705,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","Mehmet Dede Cd. No:6/A",,"false","Özel Egem Ağız Ve Diş Sağlığı Polikliniği Ovakça Şubesi","4.6","https://www.google.com/maps/search/?api=1&query=%C3%96zel%20Egem%20A%C4%9F%C4%B1z%20Ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi%20Ovak%C3%A7a%20%C5%9Eubesi&query_place_id=ChIJjx3gwhBByhQRd9mgIFQwf24","https://googlereklamcim.com/firmalar/ozel-egem-agiz-ve-dis-sagligi-poliklinigi-dis-hekimi-tayfun-esen-ovaakca-subesi/"
,"true",,,,,,,"true",,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Yunuseli, 2. Karanfil Cd. No:45/D, 16200 Osmangazi̇/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","8064965777187084043","Osmangazi","false","TR","0x14ca156daeb31c81:0x6fec83a4f2eb170b",,"https://lh5.googleusercontent.com/p/AF1QipMXhDvWAlfs0hB6DgbZP32S-Kt4Dyk7_H5c9bNq=w408-h306-k-no","6","false","/g/11rn0p9ykf","40.2623943","29.0128621","Yunuseli","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 2 PM","Sunday","Closed","false","+90 537 617 85 81","+905376178581","ChIJgRyzrm0VyhQRCxfr8qSD7G8","16200",,"6","12",,,,,,"2024-12-13T09:43:13.849Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.331975615642705,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","2. Karanfil Cd. No:45/D",,"false","Dt. Ümit BEKİR","4.7","https://www.google.com/maps/search/?api=1&query=Dt.%20%C3%9Cmit%20BEK%C4%B0R&query_place_id=ChIJgRyzrm0VyhQRCxfr8qSD7G8","https://www.doktortakvimi.com/umit-bekir/dis-hekimi/bursa?utm_source=google&utm_medium=gmb&utm_campaign=257942&utm_content=post_book_now"
,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Demirtaş Sakarya, Osmangazi Cd. No:86 D:1, 16245 Osmangazi̇/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","38790444302989726","Osmangazi","false","TR","0x14ca416e328bc9d5:0x89cfb41d5bf99e",,"https://lh5.googleusercontent.com/p/AF1QipP-w0IJaPCFvRAJD8A-cynMH9lruj2AZNYk_jbh=w408-h544-k-no","7","false","/g/11s8prd87z","40.271002","29.087034","Demirtaş Sakarya",,,,,,,,,,,,,,,"false","+90 850 474 9152","+908504749152","ChIJ1cmLMm5ByhQRnvlbHbTPiQA","16245",,"7","1",,,,,,"2024-12-13T09:43:13.849Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.331975615642705,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","Osmangazi Cd. No:86 D:1",,"false","Diş Hekimi Tayfun Esen","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Tayfun%20Esen&query_place_id=ChIJ1cmLMm5ByhQRnvlbHbTPiQA","https://www.doktorsitesi.com/tayfun-esen/dis-hekimi/bursa"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"true",,,"Zekai Gümüşdiş Mh. Sanayi Cd. No:540 Gündüz Plaza Kt:4 D:10-11, 16150 Osmangazi̇/Bursa, Türkiye","Dental clinic","Dentist",,,,,,,,,"Dental clinic","15843602191285050712","Osmangazi","false","TR","0x14ca147e53fcc425:0xdbdfc83ffe255d58",,"https://lh5.googleusercontent.com/p/AF1QipP67nVrQivcU1EDQjzhUvSU2rOf8WNNeGvZNXGB=w408-h393-k-no","448","false","/g/12hm0rxsl","40.2522309","28.9559832","Emek Zekai Gümüşdiş","Monday","9 AM to 9 PM","Tuesday","9 AM to 9 PM","Wednesday","9 AM to 9 PM","Thursday","9 AM to 9 PM","Friday","9 AM to 9 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 224 243 00 44","+902242430044","ChIJJcT8U34UyhQRWF0l_j_I39s","16150",,"8","704",,,,,,"2024-12-13T09:43:13.849Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.331975615642705,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","Zekai Gümüşdiş Mh. Sanayi Cd. No:540 Gündüz Plaza Kt:4 D:10-11",,"false","KORUDİŞ Ağız ve Diş Sağlığı Polikliniği","5","https://www.google.com/maps/search/?api=1&query=KORUD%C4%B0%C5%9E%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJJcT8U34UyhQRWF0l_j_I39s","https://www.korudis.com/"
,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Demirtaş Sakarya, Osmangazi Cd. No:86 D:1, 16245 Osmangazi̇/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","16061980623975877417","Osmangazi","false","TR","0x14ca41b2b783930b:0xdee79e47094a0b29",,"https://lh5.googleusercontent.com/p/AF1QipPhyjH2JwcXitUMjRNBTy6qzaDV13SYM2l_lOup=w408-h544-k-no","2","false","/g/11tdwl995d","40.271002","29.087034","Demirtaş Sakarya",,,,,,,,,,,,,,,"false","+90 850 474 9152","+908504749152","ChIJC5ODt7JByhQRKQtKCUee594","16245",,"9","1",,,,,,"2024-12-13T09:43:13.849Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.331975615642705,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","Osmangazi Cd. No:86 D:1",,"false","Diş Hekimi Mehmet Ali Cesur","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Mehmet%20Ali%20Cesur&query_place_id=ChIJC5ODt7JByhQRKQtKCUee594","https://www.doktorsitesi.com/mehmet-ali-cesur/dis-hekimi/bursa"
,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Demirtaş Cumhuriyet, Osmangazi Cd. No:5A, 16245 Osmangazi̇/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","3740685518502637741","Osmangazi","false","TR","0x14ca3f227ad0f6a9:0x33e995a8facc30ad",,"https://lh5.googleusercontent.com/p/AF1QipOe-4yEIl2W1wJkUTD9ZSFpklIA6exhVSUcD4w=w408-h445-k-no","4","false","/g/11fss2_y_d","40.2718971","29.0923674","Demirtaş Cumhuriyet","Monday","10:30 AM to 6 PM","Tuesday","10:30 AM to 6 PM","Wednesday","10:30 AM to 6 PM","Thursday","10:30 AM to 6 PM","Friday","10:30 AM to 6 PM","Saturday","10:30 AM to 3 PM","Sunday","Closed","false","+90 224 262 54 55","+902242625455","ChIJqfbQeiI_yhQRrTDM-qiV6TM","16245",,"10","4",,,,,,"2024-12-13T09:43:13.849Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.331975615642705,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","Osmangazi Cd. No:5A",,"false","Diş Hekimi Hasan Tülü","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Hasan%20T%C3%BCl%C3%BC&query_place_id=ChIJqfbQeiI_yhQRrTDM-qiV6TM","https://www.doktorsitesi.com/dt-hasan-tulu/dis-hekimi/bursa"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,"true",,,,"true",,,,,,,,,,,,,,"Demirtaş Cumhuriyet, Çevreyolu Cd. 159B, 16245 Osmangazi̇/Bursa, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","12847861246002638061","Osmangazi","false","TR","0x14ca41744b7f8a0d:0xb24cc5bb7b7eaced",,"https://lh5.googleusercontent.com/p/AF1QipNf6yqPCgfAAzYbxEy0zom92_DSateSwu0Yx7mW=w408-h306-k-no","8","false","/g/11rj4zfwx4","40.2652521","29.1012637","Demirtaş Cumhuriyet","Monday","9 AM to 10 PM","Tuesday","9 AM to 10 PM","Wednesday","9 AM to 10 PM","Thursday","9 AM to 10 PM","Friday","9 AM to 10 PM","Saturday","9 AM to 10 PM","Sunday","10 AM to 8 PM","false","+90 224 504 11 11","+902245041111","ChIJDYp_S3RByhQR7ax-e7vFTLI","16245",,"11","64",,,,,,"2024-12-13T09:43:13.849Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.331975615642705,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","Çevreyolu Cd. 159B",,"false","Özel Vita Ağız ve Diş Sağlığı Polikliniği (Demirtaş)","4.9","https://www.google.com/maps/search/?api=1&query=%C3%96zel%20Vita%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi%20(Demirta%C5%9F)&query_place_id=ChIJDYp_S3RByhQR7ax-e7vFTLI","http://www.vitabursa.com/"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,"Demirtaş Cumhuriyet, Çevreyolu Cd. 159B, 16245 Osmangazi̇/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","11749098574608723667","Osmangazi","false","TR","0x14ca408e85a5b043:0xa30d2ee77a99eed3",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4-Hwk2wMwujLpHuS4vlDzg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=26.289324&pitch=0&thumbfov=100","1","false","/g/11vll7t1sb","40.2655296","29.1007462","Demirtaş Cumhuriyet",,,,,,,,,,,,,,,"false",,,"ChIJQ7ClhY5AyhQR0-6ZeucuDaM","16245",,"12","2",,,,,,"2024-12-13T09:43:13.849Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.331975615642705,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","Çevreyolu Cd. 159B",,"false","ATAKAN YEŞİLOT","5","https://www.google.com/maps/search/?api=1&query=ATAKAN%20YE%C5%9E%C4%B0LOT&query_place_id=ChIJQ7ClhY5AyhQR0-6ZeucuDaM","http://dratakanyesilot.com/"
,"true",,,,,,,,"true",,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Demirtaş Sakarya, Osmangazi Cd. No:86, 16245 Osmangazi̇/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","9939357788763007293","Osmangazi","false","TR","0x14ca41eb70e471b1:0x89efb13f76bb293d",,"https://lh5.googleusercontent.com/p/AF1QipPGxum0JXNHDUSJ-TEvBPBaprF0SrYXidB6EAxH=w408-h512-k-no","3","false","/g/11s8px98vw","40.271002","29.087034","Demirtaş Sakarya","Monday","8 AM to 11:55 PM","Tuesday","8 AM to 11:55 PM","Wednesday","8 AM to 11:55 PM","Thursday","8 AM to 11:55 PM","Friday","8 AM to 11:55 PM","Saturday","8 AM to 11:55 PM","Sunday","Closed","false","+90 850 474 9152","+908504749152","ChIJsXHkcOtByhQRPSm7dj-x74k","16245",,"20","9",,,,,,"2024-12-13T09:43:13.850Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.331975615642705,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","Osmangazi Cd. No:86",,"false","Diş Hekimi Emine Kara","4.6","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Emine%20Kara&query_place_id=ChIJsXHkcOtByhQRPSm7dj-x74k","https://www.doktorsitesi.com/dt-emine-kara/dis-hekimi/bursa"
